time_s,qpos_J1_m,qpos_J2_m,qpos_J3_m,qpos_J4_rad,qpos_J5_rad,qpos_J6_rad,qvel_J1_ms,qvel_J2_ms,qvel_J3_ms,qvel_J4_rads,qvel_J5_rads,qvel_J6_rads,qacc_J1_ms2,qacc_J2_ms2,qacc_J3_ms2,qacc_J4_rads2,qacc_J5_rads2,qacc_J6_rads2
6.566667,0.0626735555652,0.000255794217807,0.0172885419241,0.0146034520764,0.00305123383627,0.0223895211239,0.0373082565965,-0.0151030412963,-0.026475610358,-0.0176040523588,-0.0246496802956,0.0621157579017,-0.362744603694,-0.0094703081892,-0.0102051398386,-0.0124167198898,0.214781390227,-0.0930962518466
6.583333,0.0632458002179,2.42383588843e-06,0.0168451950178,0.0143078766015,0.0026696219443,0.0234129865246,0.0312444530422,-0.015245583082,-0.026633015056,-0.0178031568634,-0.0210695917072,0.0604625538061,-0.363535356714,-0.00762033448646,-0.00864757647831,-0.011434595204,0.214002603993,-0.104899469668
6.600000,0.0637167480686,-0.000253072343032,0.0163994385455,0.014009114432,0.00234763856844,0.0244072243692,0.0251756178991,-0.0153579470115,-0.0267642086342,-0.0179857948724,-0.0175080166526,0.0586153217894,-0.363349242609,-0.00585489718292,-0.00706566757065,-0.0104440303529,0.212565221096,-0.116334291171
6.616667,0.0640864506955,-0.000510202261778,0.0159517133071,0.0137074416445,0.00208488337007,0.0253690485921,0.0191179583578,-0.0154415380539,-0.0268688159472,-0.0181518254342,-0.013975856456,0.0565805333811,-0.362198864494,-0.00417317238128,-0.00546317601324,-0.00944502719607,0.210480805167,-0.127362492917
6.633333,0.0643552283558,-0.000768497185405,0.0155024658376,0.0134031366658,0.00188077572651,0.0262953864152,0.0130874468561,-0.015497744172,-0.0269465253432,-0.0183011080278,-0.0104838020686,0.0543652841757,-0.360099729988,-0.00257395109789,-0.00384394312379,-0.00843763680796,0.207762985871,-0.137947557578
6.650000,0.0645236656649,-0.00102751136489,0.0150521473361,0.0130964802593,0.0017345585284,0.0271832885229,0.00709977325126,-0.0155279301206,-0.026997089855,-0.0184335034516,-0.00704230006787,0.0519772642574,-0.357070170346,-0.00105566664077,-0.0022118743809,-0.00742196746474,0.204427398951,-0.14805480359
6.666667,0.0645926064902,-0.00128682160114,0.0146012125782,0.012787755494,0.00164530253584,0.0280299387251,0.00117029842093,-0.0155334317103,-0.0270203281506,-0.0185488748417,-0.00366151971661,0.0494247265258,-0.353131250274,0.000383577035192,-0.000570925012804,-0.00639819217112,0.200491619182,-0.15765150679
6.683333,0.0645631480817,-0.00154602671722,0.0141501188137,0.0124772476968,0.00161191127488,0.0288326630747,-0.00468599055518,-0.015515550551,-0.0270161252431,-0.0186470888118,-0.000351321199199,0.0467164530622,-0.348306668834,0.0017459761697,0.00107491450707,-0.00536655567577,0.195975086541,-0.16670701354
6.700000,0.0644366344701,-0.00180474694697,0.0136993246548,0.0121652443834,0.00163312645374,0.0295889384092,-0.0104545234883,-0.0154755492889,-0.0269844329574,-0.0187280167059,0.00287877485533,0.0438617196799,-0.342622651876,0.00303399740921,0.00272163299937,-0.00432738092737,0.190899025868,-0.175192844953
6.716667,0.0642146491599,-0.00206262324821,0.0132492889584,0.0118520351685,0.00170753387625,0.0302964002849,-0.0161211883097,-0.0154146473436,-0.026925270155,-0.0187915359533,0.00601961645706,0.0408702588127,-0.336107836444,0.00425034756396,0.00436521309457,-0.00328107492659,0.185286360376,-0.183082791833
6.733333,0.0638990071512,-0.00231931654904,0.0128004697073,0.0115379116525,0.00183356982853,0.0309528502802,-0.0216723703072,-0.0153340171533,-0.0268387227165,-0.0188375315163,0.00906244784597,0.0377522208974,-0.328793147669,0.00539794308295,0.00600164566786,-0.00222813393326,0.179161619345,-0.190352999998
6.750000,0.063491746323,-0.00257450693577,0.0123533228923,0.0112231672827,0.00200952791322,0.031556262642,-0.0270949892466,-0.0152347809308,-0.0267249432842,-0.0188658974191,0.0119989354958,0.0345181344148,-0.320711668647,0.00647987941781,0.00762694413639,-0.00116914799189,0.172550840382,-0.196982045697
6.766667,0.0629951182169,-0.00282789279083,0.0119083014021,0.0109080971888,0.00223356630392,0.0321047902551,-0.0323765342664,-0.0151180079309,-0.0265841507683,-0.018876538346,0.0148211924438,0.0311788647561,-0.311898503856,0.00749940044415,0.00923715856328,-0.000104804743094,0.165481466645,-0.20295100086
6.783333,0.0624115782558,-0.00307918988946,0.0114658539227,0.0105929979914,0.00250371539124,0.032596769916,-0.037505096442,-0.0149847122254,-0.0264166296183,-0.0188693712979,0.017521800865,0.0277455720855,-0.302390636665,0.00845986810509,0.0108283895142,0.000964107507531,0.157982239439,-0.208243487993
6.800000,0.0617437754403,-0.00332813046337,0.0110264238507,0.0102781675822,0.0028178857906,0.0330307268969,-0.0424693989264,-0.014835850984,-0.026222728867,-0.0188443272928,0.0200938328184,0.0242296683748,-0.292226781523,0.0093647324376,0.0123968016136,0.00203669748655,0.150083086628,-0.212845724548
6.816667,0.0609945415619,-0.0035744622399,0.0105904482245,0.00996390487523,0.00317387668065,0.0334053787858,-0.0472588245821,-0.0146723232494,-0.0260028609499,-0.0188013530986,0.022530869098,0.0206427737861,-0.281447231419,0.0102175021371,0.0139386367499,0.00311196943508,0.141815007291,-0.216746556647
6.833333,0.0601668799773,-0.00381794746478,0.0101583566778,0.00965050952972,0.0035693844401,0.0337196385947,-0.0518634410319,-0.0144949691992,-0.0257575003079,-0.0187404129849,0.0248270161305,0.0169966725796,-0.270093701233,0.0110217158102,0.01545022688,0.00418882239073,0.133209953107,-0.219937482105
6.850000,0.0592639539852,-0.00405836191655,0.00973057041703,0.00933828164308,0.00400201155006,0.0339726171292,-0.0562740230646,-0.0143045698811,-0.0254871817799,-0.018661490479,0.0269769208679,0.0133032687283,-0.258209167594,0.0117809140579,0.0169280063864,0.00526605027861,0.124300706918,-0.222412662714
6.866667,0.058289074853,-0.0042954939204,0.009307501228,0.00902752141477,0.00446927572793,0.0341636246152,-0.0604820723417,-0.0141018474058,-0.0251924987933,-0.0185645901149,0.0289757836338,0.00957454141552,-0.245837705882,0.0124986125275,0.0183685239429,0.00634234281621,0.115120758965,-0.224168925819
6.883333,0.057245689536,-0.00452914336894,0.00888955051442,0.00871852878118,0.0049686192584,0.0342921715835,-0.0644798343644,-0.0138874655809,-0.02487410136,-0.0184497391595,0.0308193688862,0.00582250059643,-0.233024325011,0.0131782760588,0.0197684538448,0.00741628723186,0.105704181282,-0.22520575524
6.900000,0.0561373681373,-0.00475912075711,0.00847710837108,0.00841160302196,0.0054974184866,0.0343579690143,-0.0682603126678,-0.0136620309667,-0.0245326938895,-0.0183169893038,0.0325040138727,0.00205914279833,-0.219814800637,0.0138232940476,0.0211246067664,0.00848637079191,0.0960855007443,-0.225525271667
6.916667,0.0549677911537,-0.00498524623806,0.00807055269531,0.00810704233846,0.00605299343797,0.0343609277464,-0.0718172802221,-0.0134260943321,-0.0241690328257,-0.0181664183047,0.0340266351572,-0.00170359266442,-0.206255507437,0.0144369571357,0.0224339399066,0.00955098412678,0.0862995712658,-0.225132202664
6.933333,0.0537407365544,-0.00520734870653,0.00767024833907,0.00780514340529,0.00663261752929,0.0343011571613,-0.0751452880306,-0.013180152488,-0.0237839241211,-0.0179981315655,0.0353847330107,-0.00545386688946,-0.192393251093,0.0150224353315,0.0236935664901,0.0106084253412,0.0763814456495,-0.224033842497
6.950000,0.0524600667406,-0.00542526491586,0.00727654630466,0.00750620089612,0.00723352733512,0.0341789631504,-0.0782396709245,-0.0129246504732,-0.023378220557,-0.0178122636407,0.0365763936622,-0.00917998383151,-0.178275100635,0.0155827576526,0.0249007645931,0.0116569048897,0.0663662475858,-0.222240002005
6.966667,0.0511297154301,-0.00563883863417,0.00688978298625,0.00721050698504,0.00785293237403,0.0339948453831,-0.0810965505664,-0.0126599840672,-0.0229528189229,-0.0176089796533,0.037600289418,-0.0128704318294,-0.163948221764,0.0161207933741,0.0260529852642,0.012694551193,0.0562890442975,-0.219762948817
6.983333,0.0497536745163,-0.00584791984513,0.00651027945965,0.00691835082509,0.00848802487912,0.0337494938883,-0.0837128356835,-0.0123865026017,-0.022508657066,-0.0173884766127,0.0384556766635,-0.0165139240567,-0.149459711775,0.0166392349543,0.0271478599176,0.013719416968,0.0461847203218,-0.216617338212
7.000000,0.0483359809455,-0.00605236399785,0.00613834082237,0.00663001800571,0.00913598951764,0.0334437849728,-0.0860862195627,-0.0121045120429,-0.0220467108234,-0.0171509846208,0.039142391771,-0.0200994377422,-0.134856436707,0.0171405827004,0.0281832069758,0.0147294862376,0.0360878529155,-0.212820134991
7.016667,0.046880703659,-0.00625203131038,0.00577425558565,0.00634578999104,0.00979401302507,0.033078776494,-0.0882151748498,-0.0118142783154,-0.0215679908503,-0.0168967679557,0.0396608449433,-0.0236162520142,-0.120184871304,0.0176271312259,0.0291570377442,0.0157226819852,0.0260325895579,-0.208390526751
7.033333,0.0453919306434,-0.00644678613048,0.00541829512042,0.00606594354123,0.0104592937194,0.0326557025154,-0.0900989457044,-0.0115160308358,-0.0210735393559,-0.0166261260228,0.0400120120348,-0.0270539842277,-0.105490942377,0.0181009577397,0.0300675615023,0.0166968744127,0.0160525280184,-0.203349828986
7.050000,0.0438737561348,-0.00663649635685,0.00507071315823,0.00579075011908,0.0111290508623,0.0321759673675,-0.0917375373721,-0.0112099662273,-0.0205644267619,-0.016339394163,0.0401974243929,-0.0304026246424,-0.0908198761234,0.0185639121966,0.0309131898011,0.0176498897574,0.00618059944107,-0.197721382467
7.066667,0.0423302680168,-0.0068210329238,0.00473174534865,0.00552047528442,0.0118005338347,0.0316411391456,-0.0931317032443,-0.010896252183,-0.0200417482947,-0.0160369443095,0.0402191567779,-0.0336525693266,-0.0762160499545,0.0190176093296,0.0316925399568,0.0185795196214,-0.00355104511493,-0.191530443399
7.083333,0.0407655354559,-0.0070002693513,0.00440160887401,0.00525537807881,0.0124710310949,0.0310529426731,-0.0942829294865,-0.0105750314456,-0.0195066205273,-0.0157191854847,0.0400798134186,-0.0367946511702,-0.0617228493467,0.0194634225699,0.0324044377382,0.0194835307625,-0.0131111442558,-0.184804066868
7.100000,0.0391835968129,-0.0071740813623,0.00408050212212,0.00499571040337,0.0131378788886,0.0304132519643,-0.0951934173212,-0.010246425874,-0.0189601778823,-0.0153865641308,0.0397825122751,-0.0398201689001,-0.0473825302106,0.0199024798542,0.0330479192448,0.0203596752922,-0.0224694315503,-0.177570984102
7.116667,0.0375884478689,-0.00734234656847,0.00376860441766,0.00474171639254,0.0137984696825,0.0297240822195,-0.0958660630629,-0.00991054056316,-0.0184035691103,-0.0150395642664,0.0393308675817,-0.0427209139985,-0.0332360872512,0.0203356613053,0.0336222319783,0.0212057012264,-0.031596736158,-0.169861474138
7.133333,0.0359840304026,-0.00750494422484,0.0034660758125,0.0044936317867,0.0144502602917,0.0289875813894,-0.0963044360088,-0.00956746798819,-0.0178379537575,-0.0146787074645,0.0387289707511,-0.0454891954361,-0.0193231287568,0.0207635987616,0.0341268351137,0.0220193633285,-0.0404650784233,-0.161707230445
7.150000,0.0343742211542,-0.00766175505373,0.00317305693491,0.00425168330662,0.0150907796759,0.0282060213447,-0.096512754295,-0.00921729214018,-0.017264498635,-0.0143045526483,0.0379813697275,-0.048117862141,-0.00568175822934,0.0211866771243,0.0345613989767,0.022798434186,-0.049047760094,-0.153141223126
7.166667,0.0327628212084,-0.00781266113739,0.00288966889768,0.00401608803298,0.0157176363787,0.0273817886912,-0.0964958588371,-0.00886009262531,-0.0166843743037,-0.0139176956994,0.0370930468809,-0.0506003231336,0.00765153676508,0.0216050374771,0.0349258037405,0.0235407154584,-0.0573194488451,-0.144197557304
7.183333,0.0311535458272,-0.00795754587854,0.00261601326466,0.0037870527939,0.0163285255853,0.026517375267,-0.0962591854777,-0.00849594869714,-0.0160987515873,-0.013518768878,0.0360693955389,-0.0529305652715,0.0206419881772,0.0220185819258,0.0352201373567,0.0242440492329,-0.0652562568143,-0.134911328314
7.200000,0.0295500147621,-0.00809629402754,0.00235217207521,0.00356477356382,0.0169212357792,0.0256153683653,-0.0958087354694,-0.00812494319424,-0.0155087981257,-0.0131084400528,0.0349161952604,-0.0551031685525,0.0332566431743,0.0224269800974,0.035444692738,0.0249063294233,-0.0728358128818,-0.125318474343
7.216667,0.0279557430723,-0.00822879177426,0.00209820792575,0.00334943487675,0.0174936549755,0.0246784407212,-0.095151044429,-0.00774716635597,-0.0149156749822,-0.0126874117406,0.033639585956,-0.0571133189428,0.0454644516797,0.0228296772274,0.0355999642124,0.0255255131492,-0.0800373284539,-0.115455627155
7.233333,0.0263741324723,-0.00835492690246,0.00185416410744,0.0031412092572,0.018043776513,0.0237093403062,-0.0942931498992,-0.00736271949051,-0.0143205333152,-0.0122564199571,0.0322460409657,-0.0589568186997,0.0572363455087,0.0232259037571,0.0356866432739,0.0260996320275,-0.0868416565364,-0.105359961547
7.250000,0.0248084632324,-0.00847458900404,0.00162006479879,0.00294025667181,0.01856970439,0.0227108799704,-0.0932425576616,-0.00697171847063,-0.0137245111272,-0.0118162328794,0.0307423392085,-0.0606300941765,0.0685453088943,0.0236146863551,0.0357056136551,0.0266268033154,-0.0932313439166,-0.0950690441708
7.266667,0.0232618866503,-0.00858766975003,0.00139591531183,0.00274672400491,0.0190696581272,0.0216859269761,-0.092007206944,-0.0065742970343,-0.0131287301008,-0.0113676493252,0.0291355365181,-0.0621302011015,0.0793664402328,0.0239948602699,0.0356579457493,0.0271052408359,-0.0991906762957,-0.0846206823796
7.283333,0.0217374181124,-0.00869406321485,0.00118170239028,0.00256074456091,0.0195419771464,0.0206373924644,-0.0905954346732,-0.00617060986856,-0.0125342925336,-0.010911497051,0.0274329362866,-0.0634548273394,0.0896770049168,0.0243650829153,0.0355448904149,0.027533265627,-0.10470571625,-0.0740527737203
7.300000,0.0202379307585,-0.00879366625022,0.000977394558036,0.00238243759662,0.0199851246545,0.019568220896,-0.0890159389186,-0.00576083545706,-0.011942278381,-0.0104486308759,0.0256420595333,-0.0646022931486,0.09945647916,0.024723848582,0.0353678721928,0.0279093162482,-0.109764333924,-0.0634031567074
7.316667,0.0187661497624,-0.0088863789044,0.000782942516014,0.00221190788629,0.0203976910235,0.0184813795092,-0.0872777416817,-0.0053451786734,-0.0113537424174,-0.00997993063621,0.0237706145239,-0.0655715489631,0.108686584758,0.0250695041661,0.0351284819737,0.0282319586864,-0.114356230394,-0.0527094634939
7.333333,0.0173246472384,-0.00897210488254,0.000598279585356,0.00204924532218,0.0207783966606,0.0173798478347,-0.0853901511798,-0.0049238731041,-0.0107697115238,-0.00950629897868,0.0218264660593,-0.0663621707344,0.11735131476,0.0254002658004,0.0348284691517,0.0284998958009,-0.118472953663,-0.0420089750453
7.350000,0.0159158377803,-0.00905075204348,0.000423322194809,0.00189452455322,0.0211260943634,0.0162666073085,-0.0833627237778,-0.00449718308734,-0.0101911821104,-0.00902865900015,0.0198176045605,-0.0669743528814,0.125436950082,0.0257142362682,0.0344697333009,0.0287119762507,-0.122107907294,-0.0313384794018
7.366667,0.014541974638,-0.00912223292805,0.000257970409945,0.00174780466435,0.0214397711584,0.015144631022,-0.081205225717,-0.00406540545518,-0.00961911768207,-0.00854795174297,0.0177521150698,-0.0674088989023,0.132932067093,0.0260094230805,0.0340543154185,0.0288672028509,-0.125256351696,-0.0207341336016
7.383333,0.0132051465338,-0.00918646531397,0.000102108501785,0.00160912889875,0.0217185496223,0.0140168736483,-0.078927594793,-0.00362887096935,-0.00905444655309,-0.00806513355594,0.0156381462916,-0.0676672097175,0.139827536288,0.0262837570907,0.0335843887717,0.0289647403053,-0.127915398137,-0.0102313298124
7.400000,0.0119072751175,-0.00924337279215,-4.43944477215e-05,0.0014785244252,0.0219616886873,0.0128862615804,-0.0765399021284,-0.0031879454427,-0.00849805971806,-0.00758117333176,0.0134838797933,-0.067751269815,0.146116512163,0.0265351115219,0.0330622493934,0.0290039222683,-0.130083995552,0.000135433803552
7.416667,0.0106501130582,-0.00929288535887,-0.000181683906002,0.00135600215255,0.0221685839344,0.0117556833203,-0.0740523141877,-0.00274303054037,-0.00795080888373,-0.00709704963253,0.0112974994862,-0.067663631284,0.151794414451,0.0267613212811,0.0324903062687,0.0289842576902,-0.131762910283,0.0103326769893
7.433333,0.00943524276707,-0.00933494001888,-0.000309919218701,0.00124155659294,0.0223387673805,0.0106279801496,-0.0714750551755,-0.00229456425708,-0.00741350466721,-0.00661374771551,0.00908716150177,-0.0674073958266,0.156858900917,0.0269602024318,0.0318710712563,0.0289054364047,-0.132954698878,0.020328055586
7.450000,0.00826407574388,-0.00936948139352,-0.000429272909843,0.00113516577553,0.0224719067666,0.00950593711831,-0.0688183699582,-0.00184302106881,-0.00688691496417,-0.00613225647224,0.00686096457959,-0.0669861948468,0.161309831942,0.0271295717012,0.0312071487888,0.0287673339213,-0.13366367414,0.0300904735751
7.466667,0.00713785253686,-0.00939646232882,-0.000539929956211,0.00103679121182,0.0225678043572,0.00839227438013,-0.0660924876434,-0.00138891175947,-0.00637176349066,-0.00565356529452,0.00462692107668,-0.0664041677241,0.165149227148,0.0272672658938,0.0305012253969,0.0285700153892,-0.133895864606,0.0395901885566
7.483333,0.00605764330451,-0.00941584449794,-0.000642087038839,0.000946377913931,0.0226263952604,0.00728963890572,-0.0633075859485,-0.00093278292508,-0.00586872850089,-0.00517866088137,0.00239292870658,-0.0656659383827,0.168381214359,0.0273711610918,0.0297560591021,0.0283137387034,-0.133658967706,0.0487989102847
7.500000,0.0050243489647,-0.00942759899265,-0.00073595177458,0.000863854466531,0.0226477452845,0.00620059659999,-0.0604737564824,-0.00047521616,-0.00537844168288,-0.00470852400135,0.000166743111556,-0.0647765902765,0.17101197121,0.0274391915185,0.0289744687222,0.0279989567276,-0.132962296833,0.0576898919138
7.516667,0.00403870291485,-0.00943170689869,-0.000821741930737,0.000789133153062,0.0226320483433,0.00512762484957,-0.0576009710616,-1.68269319503e-05,-0.00490148723314,-0.00424412622545,-0.00204404863262,-0.0637416399141,0.173049659755,0.0274693679489,0.028159323134,0.0276263186152,-0.131816722603,0.0662380136461
